dummy_field	id_set_1	name_set_1	id_set_2	name_set_2
0.8533333333333334	31200	have+yourself+a+merry+little+christmas_21047536.html	31191	have+yourself+a+merry+little+christmas_20756623.html
1.0	82862	white+christmas_20765488.html	82861	white+christmas_20762110.html
0.8533333333333334	31200	have+yourself+a+merry+little+christmas_21047536.html	31193	have+yourself+a+merry+little+christmas_20770635.html
1.0	62270	rainmaker_20308325.html	62269	rainmaker_20131421.html
0.9	28423	go+rest+high+on+that+mountain_20887328.html	28422	go+rest+high+on+that+mountain_20144500.html
0.9266666666666666	73750	the+best+is+yet+to+come_20728166.html	8317	best+is+yet+to+come+the_10122424.html
0.8733333333333333	20070	dont+give+up_20184862.html	20069	dont+give+up_20107494.html
1.0	39313	im+alive_20598020.html	39303	im+alive_20045543.html
1.0	27201	gentle+mary+laid+her+child_20887331.html	27200	gentle+mary+laid+her+child_20674335.html
0.9633333333333334	68861	somebody_20641946.html	68858	somebody_20039351.html
1.0	61419	primrose+hill_20086771.html	53636	mr+speaker+gets+the+word_20086799.html
0.8866666666666667	36315	i+heard+the+bells+on+christmas+day_20766923.html	31483	heard+the+bells+on+christmas+day_20218232.html
0.88	56497	not+alone+any+more_20285416.html	56496	not+alone+any+more_20119292.html
0.8933333333333333	34239	how+about+me_20625632.html	34237	how+about+me_20045750.html
0.9266666666666666	77612	thunderstruck_20003371.html	1883	acdc+thunderstruck_20649009.html
0.8933333333333333	27233	georgia+on+my+mind_20805940.html	27232	georgia+on+my+mind_20618768.html
0.85	83609	wish+you+were+here_20479945.html	83607	wish+you+were+here_20108843.html
0.94	31173	have+yourself+a+merry+little+christmas_20139592.html	31158	have+yourself+a+merry+christmas_21052123.html
0.9933333333333333	31173	have+yourself+a+merry+little+christmas_20139592.html	31159	have+yourself+a+merry+litlle+christmas_20726965.html
0.98	19464	do+you+hear+what+i+hear_20756600.html	19463	do+you+hear+what+i+hear_20755448.html
0.98	76464	the+very+thought+of+you_20098108.html	76463	the+very+thought+of+you_20007906.html
1.0	58223	one+more+chance_10198471.html	58222	one+more+chance_10194938.html
0.8766666666666667	76464	the+very+thought+of+you_20098108.html	76462	the+very+thought+of+you_10179376.html
0.9	76464	the+very+thought+of+you_20098108.html	76461	the+very+thought+of+you_10140732.html
0.9533333333333334	72683	talking+back+to+the+night_20802561.html	72682	talking+back+to+the+night_20131242.html
0.86	67440	silver+bells_20535360.html	67429	silver+balls_20249598.html
1.0	6037	away+in+a+manger_20807347.html	6032	away+in+a+manger_20693412.html
0.8666666666666667	81814	what+are+you+doing+the+rest+of+your+life_20822194.html	81813	what+are+you+doing+the+rest+of+your+life_10179386.html
0.86	34357	how+do+you+keep+the+music+playing_21068004.html	31193	have+yourself+a+merry+little+christmas_20770635.html
0.9433333333333334	13199	castles+made+of+sand_20071547.html	13188	castle+made+of+sand_20178247.html
0.86	34357	how+do+you+keep+the+music+playing_21068004.html	31192	have+yourself+a+merry+little+christmas_20765880.html
1.0	2805	all+by+myself_20051001.html	2804	all+by+myself_20028619.html
0.86	34357	how+do+you+keep+the+music+playing_21068004.html	31191	have+yourself+a+merry+little+christmas_20756623.html
0.8833333333333333	34357	how+do+you+keep+the+music+playing_21068004.html	31197	have+yourself+a+merry+little+christmas_20819495.html
1.0	6037	away+in+a+manger_20807347.html	6029	away+in+a+manger_20590499.html
0.89	11056	bridge+over+troubled+water_20159140.html	11047	bridge+over+troubled+waters_20559753.html
0.86	75423	the+needle+the+damage+done_20099058.html	75422	the+needle+the+damage+done_20043751.html
0.8766666666666667	67440	silver+bells_20535360.html	67432	silver+bells_20058104.html
0.9	5572	as+time+goes+by_20794744.html	5566	as+time+goes+by_20320685.html
1.0	67440	silver+bells_20535360.html	67430	silver+bells_10140706.html
0.9266666666666666	25654	for+all+we+know_20027564.html	25653	for+all+we+know_20024027.html
0.8866666666666667	5572	as+time+goes+by_20794744.html	5564	as+time+goes+by_20320682.html
0.89	73515	thats+what+i+get_20609441.html	73514	thats+what+i+get_20100907.html
0.89	5572	as+time+goes+by_20794744.html	5570	as+time+goes+by_20665987.html
0.85	9874	blue+moon_20056044.html	9871	blue+moon_20032082.html
0.89	5572	as+time+goes+by_20794744.html	5571	as+time+goes+by_20704367.html
0.88	29580	gotta+go+my+own+way_20751548.html	29577	gotta+go+my+own+way_20603040.html
1.0	84341	yes+i+understand_20105077.html	37389	i+understand_20817489.html
0.8933333333333333	29580	gotta+go+my+own+way_20751548.html	29578	gotta+go+my+own+way_20653380.html
0.86	5572	as+time+goes+by_20794744.html	5558	as+time+goes+by_20013136.html
0.9366666666666666	9912	blue+skies_20155781.html	9911	blue+skies_20155773.html
0.94	23425	evil+woman_20671675.html	23423	evil+woman_20333660.html
0.9266666666666666	82911	white+rabbit_21106896.html	82908	white+rabbit_20621861.html
1.0	34352	how+do+you+feel_10160172.html	34350	how+do+you+feel+about+foolin+around+feat+kris+kristofferson_20222305.html
0.8533333333333334	41995	its+only+rocknroll_20670022.html	41994	its+only+rocknroll_20614079.html
0.8633333333333333	50912	manic+depression_20071683.html	50909	maniac+depression_20258144.html
0.88	41752	its+beginning+to+look+like+christmas_20312234.html	41750	its+beginning+to+look+a+lot+like+christmas_20766930.html
0.89	41995	its+only+rocknroll_20670022.html	41992	its+only+rock+n+roll_10243550.html
0.9633333333333334	61350	pretty+paper_20119311.html	61349	pretty+paper_10156742.html
0.8666666666666667	28504	god+bless+the+child_20887323.html	28500	god+bless+the+child_20040295.html
1.0	19466	do+you+hear+what+i+hear_20770634.html	19458	do+you+hear+what+i+hear_20192183.html
1.0	42905	jingle+bell+rock_20225206.html	42904	jingle+bell+rock_20007602.html
0.9333333333333333	9871	blue+moon_20032082.html	9869	blue+moon_20018038.html
0.92	7998	begin+the+beguine_20816475.html	7997	begin+the+beguine_20153584.html
0.92	7998	begin+the+beguine_20816475.html	7996	begin+the+beguine_20153583.html
0.9933333333333333	17414	dancing+with+tears+in+my+eyes_20533577.html	17343	dancin+with+tears+in+my+eyes_20184227.html
1.0	25941	forever+love_20200948.html	25940	forever+love_20200942.html
0.94	49723	lovely+day_20700589.html	49721	lovely+day_20248473.html
0.8966666666666666	25363	fly+me+to+the+moon_10203749.html	25360	fly+me+to+the+moon+tv+version_20612842.html
0.98	19466	do+you+hear+what+i+hear_20770634.html	19463	do+you+hear+what+i+hear_20755448.html
0.8833333333333333	35552	i+didnt+know+what+time+it+was_20180744.html	18790	didnt+know+what+time+it+was_20180743.html
0.8933333333333333	64616	s+o+s_20107405.html	64614	s+o+s_20002640.html
1.0	19466	do+you+hear+what+i+hear_20770634.html	19464	do+you+hear+what+i+hear_20756600.html
0.87	40627	indian+giver_20574851.html	40625	indian+giver_20272042.html
1.0	19466	do+you+hear+what+i+hear_20770634.html	19465	do+you+hear+what+i+hear_20767836.html
0.9666666666666667	69117	something+was+missing_20647080.html	69116	something+was+missing_20264811.html
0.8766666666666667	38912	ill+be+home+for+christmas_20013717.html	38910	ill+be+home+for+christmas_10203580.html
0.8533333333333334	57372	oh+holy+night_20792690.html	57116	o+holy+night_21049693.html
1.0	65014	santa+claus+is+coming+to+town_20824363.html	64997	santa+claus+is+comin+to+town_20270022.html
0.8866666666666667	69203	somewhere+along+the+way_20547797.html	69202	somewhere+along+the+way_20098090.html
1.0	69760	speechless+from+life+soundtrack_20496734.html	69759	speechless+feat+ronald+isley_20289718.html
0.9333333333333333	61269	prelude+12_20296316.html	61268	prelude+12+promised+land_20955716.html
0.8966666666666666	22470	endless+love_20083832.html	22468	endless+love_10085200.html
1.0	21464	drown+in+my+own+tears_20738282.html	21463	drown+in+my+own+tears_20189590.html
0.9066666666666666	42477	jailhouse+rock_20830953.html	42474	jailhouse+rock_20092526.html
1.0	21464	drown+in+my+own+tears_20738282.html	21462	drown+in+my+own+tears_20189588.html
0.9333333333333333	21988	edith+the+kingpin_20075351.html	21987	edith+and+the+kingpin_20739641.html
0.8533333333333334	50198	ma+ya+hi+dragostea+din+te+valentinhellip_20458320.html	50197	ma+ya+hi+dragostea+din+te+valentin+club+mix+feat+dan+balan+lucas+prata_20267614.html
0.9766666666666667	75205	the+low+spark+of+high+heeled+boys_20131236.html	49962	low+spark+of+high+heeled+boys_20250871.html
0.9133333333333333	13456	cest+si+bon_10167913.html	13455	cest+si+bon_10023708.html
0.9233333333333333	55454	new+years+day_20141618.html	55453	new+years+day_20137173.html
1.0	63923	rockin+chair+money_21005240.html	63922	rockin+chair+money_20064174.html
0.85	74446	the+first+noel_20772692.html	74438	the+first+noel_20022478.html
0.91	75247	the+man+who+sold+the+world_20036841.html	50872	man+who+sold+the+world_20101038.html
0.8733333333333333	25977	forever+young_21016698.html	25972	forever+young_20117403.html
1.0	19751	doncha+go+way+mad_20056367.html	19739	don+cha+go+way+mad_20816488.html
0.9333333333333333	29758	great+is+the+lord_20208814.html	29757	great+is+the+lord_20093165.html
0.94	25977	forever+young_21016698.html	25971	forever+young_20110659.html
0.93	48983	love+hangover_20040079.html	48982	love+hangoverheartbreaker_20599701.html
0.8733333333333333	26547	friendship_20199802.html	26546	friendship+feat+ricky+skaggs_20199799.html
0.95	81812	what+are+you+doing+new+years+eve_20771693.html	81810	what+are+you+doing+new+years+eve_20144704.html
1.0	2329	aint+gone+n+give+up+on+love_20131706.html	2327	aint+gona+n+give+up+on+love_20275482.html
0.96	73925	the+bug_20089336.html	73924	the+bug_20040772.html
0.89	5568	as+time+goes+by_20320688.html	5561	as+time+goes+by_20055813.html
1.0	5568	as+time+goes+by_20320688.html	5563	as+time+goes+by_20320681.html
1.0	46177	let+it+snow+let+it+snowlet+it+snow_20040044.html	46174	let+it+snow+let+it+snow+let+it+snow_20824693.html
0.8866666666666667	7403	be+my+baby_20143436.html	7402	be+my+baby_20082677.html
0.9466666666666667	15392	come+rain+or+come+shine_20750445.html	15384	come+rain+or+come+shine_20018040.html
0.9033333333333333	15392	come+rain+or+come+shine_20750445.html	15383	come+rain+or+come+shine_20013259.html
0.9	66754	shes+got+you_20105062.html	66753	shes+got+you_20081777.html
0.9866666666666667	43716	just+stand+up_20755080.html	43712	just+stand+up_20755072.html
0.8833333333333333	46177	let+it+snow+let+it+snowlet+it+snow_20040044.html	46168	let+it+snow+let+it+snow+let+it+snow_20529218.html
0.9033333333333333	65509	scissor+man_20176078.html	65508	scissor+man_20147991.html
1.0	43716	just+stand+up_20755080.html	43714	just+stand+up_20755078.html
0.92	43716	just+stand+up_20755080.html	43715	just+stand+up_20755079.html
0.9333333333333333	75629	the+partys+over_21028582.html	75628	the+partys+over_20844237.html
1.0	65012	santa+claus+is+coming+to+town_20818604.html	65000	santa+claus+is+coming+to+town_20035248.html
1.0	65012	santa+claus+is+coming+to+town_20818604.html	65001	santa+claus+is+coming+to+town_20068485.html
0.89	48281	look+after+you_21050936.html	48280	look+after+you_20500985.html
1.0	67218	si+juras+regresar_20050482.html	24030	falta+tanto+amor_20050445.html
0.8866666666666667	46177	let+it+snow+let+it+snowlet+it+snow_20040044.html	46166	let+it+snow+let+it+snow+let+it+snow_20247024.html
0.9833333333333333	14586	clampdown_20113499.html	14584	clampdown_20031831.html
0.9733333333333334	10419	born+to+be+wild_20767029.html	10417	born+to+be+wild_20160290.html
1.0	65012	santa+claus+is+coming+to+town_20818604.html	65007	santa+claus+is+coming+to+town_20570100.html
1.0	65012	santa+claus+is+coming+to+town_20818604.html	65005	santa+claus+is+coming+to+town_20270037.html
1.0	15392	come+rain+or+come+shine_20750445.html	15391	come+rain+or+come+shine_20171447.html
0.8666666666666667	75710	the+prayer_20531696.html	75708	the+prayer_20299023.html
0.94	49725	lovely+day_21003167.html	49723	lovely+day_20700589.html
0.8633333333333333	78663	train+kept+a+rollin_20327002.html	78662	train+kept+a+rollin_20004222.html
1.0	49725	lovely+day_21003167.html	49721	lovely+day_20248473.html
0.91	15733	confession_20172648.html	15729	confessions_10162233.html
0.9366666666666666	26109	forty+thousand+headmen_20813025.html	26108	forty+thousand+headman_20817666.html
1.0	14317	christmas+time+is+here_20771686.html	14314	christmas+time+is+here_20167413.html
1.0	14317	christmas+time+is+here_20771686.html	14315	christmas+time+is+here_20674468.html
1.0	78630	tracks+of+my+tears_20824207.html	78629	tracks+of+my+tears_20816913.html
1.0	927	a+fine+romance_20802330.html	923	a+fine+romance_20017878.html
1.0	927	a+fine+romance_20802330.html	924	a+fine+romance_20045657.html
1.0	927	a+fine+romance_20802330.html	925	a+fine+romance_20055835.html
0.9833333333333333	14586	clampdown_20113499.html	14585	clampdown_20067378.html
0.9433333333333334	67390	silent+night_20802858.html	67379	silent+night_20520220.html
0.9733333333333334	35941	i+feel+you_20196706.html	35940	i+feel+you_20039361.html
0.91	20074	dont+give+up_20854677.html	20072	dont+give+up_20184873.html
1.0	1548	a+song+for+you_20847610.html	1547	a+song+for+you_20809195.html
0.9733333333333334	41754	its+beginning+to+look+like+christmas_20819988.html	41750	its+beginning+to+look+a+lot+like+christmas_20766930.html
0.91	63665	river_20738204.html	63660	river_20075264.html
0.88	1548	a+song+for+you_20847610.html	1540	a+song+for+you_20027430.html
0.9466666666666667	35418	i+cant+stop+loving+you_20711609.html	35413	i+cant+stop+lovin+you_20173985.html
1.0	14316	christmas+time+is+here_20726040.html	14313	christmas+time+is+here_20077731.html
1.0	35300	i+cant+get+next+to+you_20584963.html	35299	i+cant+get+next+to+you_20462630.html
0.9033333333333333	43717	just+stand+up_20756455.html	43715	just+stand+up_20755079.html
0.93	43717	just+stand+up_20756455.html	43714	just+stand+up_20755078.html
0.9433333333333334	43717	just+stand+up_20756455.html	43712	just+stand+up_20755072.html
1.0	67391	silent+night_20812566.html	67376	silent+night_20460140.html
0.93	43717	just+stand+up_20756455.html	43716	just+stand+up_20755080.html
0.9666666666666667	42619	jealousy_20540145.html	42616	jealousy_20107101.html
0.92	20074	dont+give+up_20854677.html	20069	dont+give+up_20107494.html
0.8566666666666667	41754	its+beginning+to+look+like+christmas_20819988.html	41752	its+beginning+to+look+like+christmas_20312234.html
0.8866666666666667	24297	father+and+son_20502217.html	24295	father+and+son+feat+fiona+apple_20201840.html
0.91	31174	have+yourself+a+merry+little+christmas_20144693.html	31169	have+yourself+a+merry+little+christmas_20077734.html
0.8833333333333333	25973	forever+young_20145388.html	25967	forever+young_20021492.html
0.9266666666666666	41754	its+beginning+to+look+like+christmas_20819988.html	41753	its+beginning+to+look+like+christmas_20802363.html
0.9066666666666666	41639	its+a+sin+to+tell+a+lie_21036913.html	41637	its+a+sin+to+tell+a+lie_20018003.html
0.9766666666666667	82968	who+dking_20029303.html	28367	go+for+the+throat_10060793.html
0.8733333333333333	55475	new+york+new+york_20056380.html	26209	frank+sinatra+new+york+new+york_20648910.html
0.8866666666666667	24935	fire+rain_20069080.html	24889	fire+and+rain_20515134.html
0.9066666666666666	22031	eight+days+a+week_20111555.html	22030	eight+days+a+week_10026469.html
0.96	864	a+different+corner_20146069.html	863	a+different+corner_20059251.html
0.8666666666666667	31568	heart+of+worship_20626621.html	2745	all+about+you_20609001.html
0.8733333333333333	24935	fire+rain_20069080.html	24890	fire+and+rain_20998265.html
1.0	61287	press+on_20792701.html	33398	hold+on_20792680.html
1.0	37322	i+think+its+going+to+rain+today_20802856.html	37320	i+think+its+going+to+rain+today_20100504.html
1.0	61048	porgy+i+is+your+woman+now_20296101.html	8281	bess+you+is+my+woman+now_20045682.html
0.9233333333333333	81038	war_10124125.html	80974	war+hidden_20925750.html
0.8933333333333333	67391	silent+night_20812566.html	67385	silent+night_20748154.html
0.92	67391	silent+night_20812566.html	67383	silent+night_20725044.html
0.89	12969	careless+whisper_20146061.html	12968	careless+whisper_20059228.html
1.0	67391	silent+night_20812566.html	67384	silent+night_20726048.html
0.9566666666666667	20248	dont+let+the+sun+go+down+on+me_20060765.html	20246	dont+let+the+sun+go+down+on+me_20046440.html
0.9266666666666666	19461	do+you+hear+what+i+hear_20674305.html	19455	do+you+hear+what+i+hear_20027443.html
0.9466666666666667	67391	silent+night_20812566.html	67388	silent+night_20772694.html
0.94	45135	lady_20077869.html	1419	a+poem+for+my+little+lady_20292840.html
0.85	31059	have+a+cigar_20108844.html	31058	have+a+cigar_20054730.html
0.8666666666666667	67391	silent+night_20812566.html	67382	silent+night_20680156.html
1.0	31174	have+yourself+a+merry+little+christmas_20144693.html	31173	have+yourself+a+merry+little+christmas_20139592.html
0.8866666666666667	38337	if+i+keep+my+heart+out+of+sight_20599278.html	38336	if+i+keep+my+heart+out+of+sight_20069177.html
0.9366666666666666	67391	silent+night_20812566.html	67380	silent+night_20580268.html
1.0	42736	jesus+blood_20223551.html	42735	jesus+blood_10141962.html
0.8666666666666667	25972	forever+young_20117403.html	25971	forever+young_20110659.html
0.8633333333333333	4339	and+i+love+you+so_20814053.html	4336	and+i+love+you+so_20106586.html
0.8866666666666667	4339	and+i+love+you+so_20814053.html	4334	and+i+love+you+so_20042100.html
1.0	19464	do+you+hear+what+i+hear_20756600.html	19458	do+you+hear+what+i+hear_20192183.html
0.9133333333333333	19461	do+you+hear+what+i+hear_20674305.html	19460	do+you+hear+what+i+hear_20528348.html
0.8733333333333333	4329	and+i+love+her_20248090.html	4328	and+i+love+her_10026463.html
0.9033333333333333	7575	beaujolais+day_20154031.html	7574	beaujolais+day_20053713.html
0.9366666666666666	17233	dance+ballerina+dance_20183913.html	17232	dance+ballerina+dance_20098023.html
0.94	82485	when+you+believe_20775243.html	82482	when+you+believe_20088385.html
1.0	83106	whos+johnny_20338176.html	32469	heres+johnny_20145764.html
0.8866666666666667	32153	help+me+rhonda_20119212.html	32152	help+me+rhonda_20013638.html
1.0	46172	let+it+snow+let+it+snow+let+it+snow_20816521.html	46170	let+it+snow+let+it+snow+let+it+snow_20726044.html
0.92	43715	just+stand+up_20755079.html	43714	just+stand+up_20755078.html
0.9066666666666666	43715	just+stand+up_20755079.html	43712	just+stand+up_20755072.html
1.0	17388	dancing+on+the+ceiling_20492408.html	17386	dancing+on+the+ceiling_20055481.html
0.88	6282	baby+its+cold+outside_20686844.html	6275	baby+its+cold+outside_10242776.html
1.0	892	a+drop+in+the+ocean_21041093.html	891	a+drop+in+the+ocean_20910862.html
0.9133333333333333	6282	baby+its+cold+outside_20686844.html	6280	baby+its+cold+outside_20476235.html
0.93	13100	carry+on+wayward+son_20805077.html	13099	carry+on+wayward+son_20531881.html
0.9933333333333333	31174	have+yourself+a+merry+little+christmas_20144693.html	31159	have+yourself+a+merry+litlle+christmas_20726965.html
0.8566666666666667	13100	carry+on+wayward+son_20805077.html	13097	carry+on+my+wayward+son_20501596.html
0.94	31174	have+yourself+a+merry+little+christmas_20144693.html	31158	have+yourself+a+merry+christmas_21052123.html
0.9666666666666667	79799	unforgettable_20098216.html	79798	unforgettable_20098118.html
0.91	31173	have+yourself+a+merry+little+christmas_20139592.html	31169	have+yourself+a+merry+little+christmas_20077734.html
0.9133333333333333	17571	dark+side_21050745.html	17570	dark+side_20976823.html
1.0	19995	dont+explain_20813105.html	19991	dont+explain_20017786.html
0.96	24313	father+son_20028183.html	24297	father+and+son_20502217.html
0.9233333333333333	68225	smile_20098087.html	68218	smile_10179383.html
1.0	68225	smile_20098087.html	68219	smile_10186782.html
1.0	22947	every+mothers+son_20336178.html	22946	every+mothers+son_20131331.html
0.87	9730	blowin+in+the+wind_20697368.html	9729	blowin+in+the+wind_20143705.html
0.8533333333333334	25974	forever+young_20201088.html	25973	forever+young_20145388.html
1.0	7378	be+here+to+love+me_20139948.html	7377	be+here+to+love+me_10194742.html
1.0	16449	crazy_20177846.html	16336	crazy+arms_20177927.html
0.8666666666666667	57371	oh+holy+night_20756555.html	57108	o+holy+night_20758177.html
0.9766666666666667	51157	mary+did+you+know_20674238.html	51154	mary+did+you+know_20114568.html
0.88	71365	suffragette+city_20193864.html	71363	suffragette+city_20057210.html
1.0	75282	the+mediterranean_10027164.html	61596	property+quiz_10027068.html
0.9866666666666667	33251	hobos+lullaby_20800868.html	33250	hobos+lullaby_20211224.html
0.9666666666666667	9730	blowin+in+the+wind_20697368.html	9724	blowin+in+the+wind_20021159.html
0.8566666666666667	41791	its+goin+down_20314078.html	41790	its+goin+down_20147632.html
1.0	9914	blue+skies_20709916.html	9906	blue+skies_20068097.html
0.9066666666666666	42080	its+time_21042755.html	42079	its+time_21019162.html
0.8633333333333333	1410	a+place+in+the+sun_20821768.html	1408	a+place+in+the+sun_20131939.html
0.9433333333333334	47723	live+your+life_20757916.html	47722	live+your+life_20755954.html
1.0	21380	drive+my+car_21069140.html	21377	drive+my+car_10026468.html
0.97	11791	but+beautiful_20700574.html	11790	but+beautiful_20699639.html
0.9033333333333333	25974	forever+young_20201088.html	25967	forever+young_20021492.html
0.8666666666666667	12080	cajun+baby_20808407.html	12079	cajun+baby_20167848.html
0.9366666666666666	705	a+baby+just+like+you_20674310.html	703	a+baby+just+like+you_20055988.html
0.8866666666666667	74027	the+christmas+song_20766942.html	74013	the+christmas+song_20042238.html
1.0	74027	the+christmas+song_20766942.html	74011	the+christmas+song_10188894.html
0.85	705	a+baby+just+like+you_20674310.html	704	a+baby+just+like+you_20073721.html
0.9366666666666666	21877	easy_20363353.html	21876	easy_20083851.html
0.9233333333333333	25811	for+what+its+worth_10245595.html	25810	for+what+its+worth+mr+soul_10190811.html
1.0	77444	those+eyes+that+mouth_20317392.html	60498	pink+orange+red_20293660.html
1.0	40214	in+my+life_20421423.html	40207	in+my+life_10026479.html
0.9033333333333333	57627	old+man_20098990.html	57625	old+man_10188120.html
0.87	40214	in+my+life_20421423.html	40208	in+my+life_10080631.html
1.0	29381	goodbye_10091224.html	29372	goodbye+us+song_20505221.html
0.8866666666666667	74027	the+christmas+song_20766942.html	74025	the+christmas+song_20756621.html
1.0	50324	madonna+fever_20648788.html	24617	fever_20086849.html
0.8933333333333333	48511	lord+i+give+you+my+heart_20655001.html	36043	i+give+you+my+heart_20210943.html
1.0	74027	the+christmas+song_20766942.html	74022	the+christmas+song_20167376.html
0.9566666666666667	74027	the+christmas+song_20766942.html	74020	the+christmas+song_20167355.html
0.9733333333333334	2467	aint+that+a+kick+in+the+head_20116795.html	2466	aint+that+a+kick+in+the+head_10186780.html
0.8966666666666666	38362	if+i+needed+someone_20059127.html	38361	if+i+needed+someone_10026394.html
0.8666666666666667	64321	rudolph+the+red+nosed+reindeer_20303658.html	64320	rudolph+the+red+nosed+reindeer_20303651.html
1.0	57049	o+christmas+tree_20887563.html	57048	o+christmas+tree_20807037.html
1.0	83550	winter+wonderland_20802005.html	83549	winter+wonderland_20766937.html
1.0	26618	from+here+to+the+moon+and+back_21083154.html	26617	from+here+to+the+moon+and+back_21070361.html
0.8533333333333334	72009	sweet+home+alabama_20589512.html	72008	sweet+home+alabama_20463570.html
0.9233333333333333	79427	two+out+of+three+aint+bad_20101251.html	79426	two+out+of+three+aint+bad_20091283.html
1.0	42486	jam+back+at+the+house_10149713.html	42485	jam+back+at+the+house+beginnings_20924961.html
1.0	74027	the+christmas+song_20766942.html	74026	the+christmas+song_20756816.html
0.9666666666666667	22926	every+little+bit+hurts_20131330.html	22925	every+little+bit+hurts_20031719.html
1.0	27205	gentle+on+my+mind_20845259.html	27203	gentle+on+my+mind_20049675.html
0.9533333333333334	23354	everytime+we+say+goodbye_20116838.html	23008	every+time+we+say+goodbye_20633034.html
0.8766666666666667	23354	everytime+we+say+goodbye_20116838.html	23007	every+time+we+say+goodbye_20516704.html
0.9666666666666667	53688	mrsrobinson_10202257.html	53680	mrs+robinson_20485256.html
1.0	65007	santa+claus+is+coming+to+town_20570100.html	64997	santa+claus+is+comin+to+town_20270022.html
0.9266666666666666	5363	arjuna_21104930.html	4640	angin_20275405.html
0.9033333333333333	14991	cold+cold+heart_20119160.html	14990	cold+cold+heart_20101708.html
0.8966666666666666	38180	if+6+was+9_20139602.html	38179	if+6+was+9_20071549.html
1.0	27545	get+yourself+another+fool_20993708.html	27544	get+yourself+another+fool_20047312.html
0.9533333333333334	28545	god+is+great_20809221.html	28544	god+is+great_20626629.html
0.9833333333333333	67383	silent+night_20725044.html	67380	silent+night_20580268.html
0.9166666666666666	67383	silent+night_20725044.html	67382	silent+night_20680156.html
1.0	59351	packt+like+sardines+in+a+crushed+tin+box_20113225.html	59350	packt+like+sardines+in+a+crushd+tin+box_20289830.html
0.9066666666666666	53688	mrsrobinson_10202257.html	53679	mrs+robinson_20263547.html
0.8633333333333333	53688	mrsrobinson_10202257.html	53678	mrs+robinson_20263543.html
1.0	53688	mrsrobinson_10202257.html	53677	mrs+robinson_20263541.html
1.0	57332	oh+come+all+ye+faithful_20967730.html	57068	o+come+all+ye+faithful_20887562.html
0.9533333333333334	36612	i+live+to+know+you_20817523.html	36611	i+live+to+know+you_20626604.html
1.0	85504	you_20353214.html	85495	you_20027429.html
1.0	58058	one+day+in+your+life_20742694.html	58055	one+day+in+your+life_20092619.html
1.0	48716	lost+on+the+river_21044813.html	48715	lost+on+the+river_20800753.html
0.8533333333333334	69204	somewhere+along+the+way_20834234.html	69202	somewhere+along+the+way_20098090.html
0.89	75157	the+long+winding+road_20116902.html	75146	the+long+and+winding+road_20241178.html
0.92	67383	silent+night_20725044.html	67376	silent+night_20460140.html
1.0	82851	white+christmas_20068150.html	82848	white+christmas_20022480.html
0.9533333333333334	8654	big+bang+theory_20148144.html	8653	big+bang+theory_20127190.html
0.8733333333333333	75157	the+long+winding+road_20116902.html	75147	the+long+and+winding+road_20241182.html
0.9233333333333333	13099	carry+on+wayward+son_20531881.html	13097	carry+on+my+wayward+son_20501596.html
0.9433333333333334	11964	by+your+side_20809467.html	11963	by+your+side_20626663.html
0.95	63886	rock+ya+like+a+hurricane_20456905.html	34738	hurricane+2000_20219229.html
0.93	58950	our+house_20601269.html	58949	our+house_20086770.html
0.8833333333333333	37911	i+wish+you+love_20835813.html	14695	clopin+clopant_20012780.html
0.88	83191	why+dont+you+find+out+for+yourself_20496102.html	83190	why+dont+you+find+out+for+yourself_20096119.html
0.9566666666666667	33342	hold+on+my+heart_20614022.html	33341	hold+on+my+heart_20058935.html
1.0	28281	glorify+your+name_20809203.html	28280	glorify+your+name_20541611.html
1.0	9344	blackbird_20154357.html	9339	blackbird_10025909.html
0.91	59442	pale+blue+eyes_20085322.html	59441	pale+blue+eyes_20065498.html
0.9733333333333334	47768	living+after+midnight_20076163.html	43209	judas+priest+living+after+midnight_20648821.html
0.8566666666666667	9344	blackbird_20154357.html	9340	blackbird_10220446.html
0.8733333333333333	45817	leave+my+little+girl+alone_20818367.html	45811	leave+my+girl+alone_20131660.html
1.0	58058	one+day+in+your+life_20742694.html	58057	one+day+in+your+life_20273406.html
0.96	2256	again_20534297.html	2251	again_20082614.html
0.93	59654	paranoid_20019415.html	59653	paranoid_10198393.html
0.9	47641	little+wing_20132063.html	47639	little+wing_20071564.html
0.89	35894	i+fall+to+pieces_20565117.html	35892	i+fall+to+pieces_20195674.html
0.9066666666666666	16637	crossroads_20131314.html	16634	crossroads_20051297.html
1.0	16637	crossroads_20131314.html	16632	crossroads_20034199.html
0.93	5566	as+time+goes+by_20320685.html	5564	as+time+goes+by_20320682.html
1.0	43171	joy+to+the+world_21052124.html	43164	joy+to+the+world_20674448.html
0.89	17692	day+in+day+out_20045710.html	17690	day+in+day+out_20017838.html
0.9066666666666666	38292	if+i+fell_20695262.html	38291	if+i+fell_20014274.html
1.0	25802	for+this+cause_20811774.html	25801	for+this+cause_20626636.html
1.0	42253	ive+got+my+love+to+keep+me+warm_20674249.html	42251	ive+got+my+love+to+keep+me+warm_20068106.html
0.9066666666666666	38292	if+i+fell_20695262.html	38290	if+i+fell_10175467.html
1.0	48779	louie+louie_20689910.html	48777	louie+louie_20236916.html
1.0	25767	for+the+good+times_21014456.html	25761	for+the+good+times_20049674.html
